,INCIDENT_ID,DATA_YEAR,ORI,PUB_AGENCY_NAME,PUB_AGENCY_UNIT,AGENCY_TYPE_NAME,STATE_ABBR,STATE_NAME,DIVISION_NAME,REGION_NAME,POPULATION_GROUP_CODE,POPULATION_GROUP_DESC,INCIDENT_DATE,ADULT_VICTIM_COUNT,JUVENILE_VICTIM_COUNT,TOTAL_OFFENDER_COUNT,ADULT_OFFENDER_COUNT,JUVENILE_OFFENDER_COUNT,OFFENDER_RACE,OFFENDER_ETHNICITY,VICTIM_COUNT,OFFENSE_NAME,TOTAL_INDIVIDUAL_VICTIMS,LOCATION_NAME,BIAS_DESC,VICTIM_TYPES,MULTIPLE_OFFENSE,MULTIPLE_BIAS
196342,409904,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",05-APR-18,1.0,0.0,1,1.0,0.0,White,Unknown,1,Intimidation,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,S,S
196343,410003,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",14-FEB-18,1.0,0.0,1,,,Unknown,Unknown,1,Intimidation,1.0,Church/Synagogue/Temple/Mosque,Anti-Islamic (Muslim),Individual,S,S
196344,410004,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",06-MAR-18,1.0,0.0,1,,,Unknown,Unknown,1,Intimidation,1.0,Other/Unknown,Anti-Hispanic or Latino,Individual,S,S
196345,410005,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",12-FEB-18,1.0,0.0,2,2.0,0.0,White,Unknown,2,Destruction/Damage/Vandalism of Property;Intimidation,1.0,Residence/Home,Anti-Islamic (Muslim),Individual,M,S
196346,410006,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",19-FEB-18,2.0,0.0,4,,,Black or African American,Unknown,2,Simple Assault,2.0,Residence/Home,Anti-White,Individual,S,S
196347,410007,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",01-MAR-18,1.0,0.0,1,,,Unknown,Unknown,1,Intimidation,1.0,Other/Unknown,Anti-Black or African American,Individual,S,S
196348,410008,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",06-MAR-18,1.0,0.0,1,1.0,0.0,Black or African American,Unknown,3,Aggravated Assault;Destruction/Damage/Vandalism of Property,1.0,Department/Discount Store,Anti-Other Race/Ethnicity/Ancestry,Business;Individual,M,S
196349,410009,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",27-FEB-18,1.0,0.0,1,1.0,0.0,Black or African American,Unknown,1,Intimidation,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Hispanic or Latino,Individual,S,S
196350,410010,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",28-MAR-18,1.0,0.0,2,0.0,2.0,Unknown,Unknown,1,Simple Assault,1.0,Parking/Drop Lot/Garage,Anti-White,Individual,S,S
196351,410011,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",06-FEB-18,1.0,0.0,1,,,Black or African American,Unknown,1,Intimidation,1.0,Shelter-Mission/Homeless,Anti-Gay (Male),Individual,S,S
196352,410012,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",12-FEB-18,1.0,0.0,1,,,Unknown,Unknown,1,Intimidation,1.0,Commercial/Office Building,Anti-Black or African American,Individual,S,S
196353,410013,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",24-MAR-18,1.0,0.0,1,,,Unknown,Unknown,3,Destruction/Damage/Vandalism of Property;Intimidation,1.0,Service/Gas Station,Anti-Other Race/Ethnicity/Ancestry,Business;Individual,M,S
196354,464895,2018,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",23-JUN-18,2.0,0.0,2,2.0,0.0,White,Unknown,1,Aggravated Assault,2.0,Highway/Road/Alley/Street/Sidewalk,Anti-Islamic (Muslim),Individual,S,S
203643,539875,2019,IL0162B00,Streamwood,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",04-AUG-19,2.0,0.0,1,1.0,0.0,Black or African American,Unknown,2,Aggravated Assault,2.0,Department/Discount Store,Anti-White,Individual,S,S
203644,483364,2019,IL0163000,Elk Grove Village,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",31-MAY-19,1.0,0.0,1,1.0,0.0,White,Unknown,1,Simple Assault,1.0,Hotel/Motel/Etc.,Anti-Black or African American,Individual,S,S
203645,796479,2019,IL0163800,Glencoe,,City,IL,Illinois,East North Central,Midwest,6,"Cities from 2,500 thru 9,999",20-AUG-19,1.0,0.0,1,,,Unknown,Unknown,1,Intimidation,1.0,Government/Public Building,Anti-Black or African American,Individual,S,S
203646,1236539,2019,IL0166C00,University of Illinois:,Chicago,University or College,IL,Illinois,East North Central,Midwest,7,"Cities under 2,500",09-NOV-19,1.0,0.0,2,2.0,0.0,Asian,Unknown,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-White,Individual,S,S
203647,483365,2019,IL0168A00,Steger,,City,IL,Illinois,East North Central,Midwest,6,"Cities from 2,500 thru 9,999",17-JUN-19,1.0,0.0,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1.0,Parking/Drop Lot/Garage,Anti-Black or African American,Individual,S,S
203648,464904,2019,IL0190100,Genoa,,City,IL,Illinois,East North Central,Midwest,6,"Cities from 2,500 thru 9,999",06-APR-19,,,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,,Church/Synagogue/Temple/Mosque,Anti-Catholic,Religious Organization,S,S
203649,483366,2019,IL0190800,DeKalb,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",05-JUN-19,0.0,1.0,1,1.0,0.0,White,Unknown,1,Aggravated Assault,1.0,Park/Playground,Anti-Black or African American,Individual,S,S
203650,473247,2019,IL0220300,Bloomingdale,,City,IL,Illinois,East North Central,Midwest,5,"Cities from 10,000 thru 24,999",08-MAR-19,1.0,0.0,1,1.0,0.0,White,Unknown,1,Aggravated Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Islamic (Muslim),Individual,S,S
203651,483367,2019,IL0290400,Farmington,,City,IL,Illinois,East North Central,Midwest,7,"Cities under 2,500",12-APR-19,0.0,1.0,1,1.0,0.0,White,Unknown,1,Intimidation,1.0,Residence/Home,Anti-Black or African American,Individual,S,S
203652,643081,2019,IL0450100,Aurora,,City,IL,Illinois,East North Central,Midwest,2,"Cities from 100,000 thru 249,999",06-DEC-19,1.0,0.0,2,,,Unknown,Unknown,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Other Christian,Individual,S,S
203653,597082,2019,IL0450900,Montgomery,,City,IL,Illinois,East North Central,Midwest,5,"Cities from 10,000 thru 24,999",27-JUL-19,1.0,0.0,1,1.0,0.0,White,Unknown,1,Intimidation,1.0,Residence/Home,Anti-Black or African American,Individual,S,S
203654,539876,2019,IL0451100,Pingree Grove,,City,IL,Illinois,East North Central,Midwest,6,"Cities from 2,500 thru 9,999",12-AUG-19,0.0,1.0,1,1.0,0.0,White,Unknown,1,Intimidation,1.0,Residence/Home,Anti-Black or African American,Individual,S,S
203655,643055,2019,IL0480400,Galesburg,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",09-FEB-19,1.0,0.0,1,1.0,0.0,White,Unknown,1,Simple Assault,1.0,Hotel/Motel/Etc.,Anti-Islamic (Muslim),Individual,S,S
203656,674779,2019,IL0490000,Lake,,County,IL,Illinois,East North Central,Midwest,9A,"MSA counties 100,000 or over",06-OCT-19,2.0,0.0,2,2.0,0.0,White,Unknown,2,Simple Assault,2.0,Residence/Home,Anti-Black or African American,Individual,S,S
203657,463803,2019,IL0530200,Pontiac,,City,IL,Illinois,East North Central,Midwest,5,"Cities from 10,000 thru 24,999",25-JAN-19,1.0,0.0,1,1.0,0.0,White,Unknown,1,Simple Assault,1.0,Bar/Nightclub,Anti-Black or African American,Individual,S,S
203658,1180305,2019,IL0562200,Wonder Lake,,City,IL,Illinois,East North Central,Midwest,6,"Cities from 2,500 thru 9,999",17-JUL-19,1.0,0.0,1,1.0,0.0,White,Unknown,1,Not Specified,1.0,Residence/Home,Anti-Black or African American,Individual,S,S
203659,483368,2019,IL0720000,Peoria,,County,IL,Illinois,East North Central,Midwest,9B,"MSA counties from 25,000 thru 99,999",20-APR-19,1.0,0.0,1,1.0,0.0,White,Unknown,1,Aggravated Assault,1.0,Rental Storage Facility,Anti-Black or African American,Individual,S,S
203660,597180,2019,IL0720000,Peoria,,County,IL,Illinois,East North Central,Midwest,9B,"MSA counties from 25,000 thru 99,999",10-AUG-19,1.0,1.0,1,1.0,0.0,White,Unknown,2,Simple Assault,2.0,Residence/Home,Anti-Black or African American,Individual,S,S
203661,390927,2019,IL0720100,Bartonville,,City,IL,Illinois,East North Central,Midwest,6,"Cities from 2,500 thru 9,999",26-FEB-19,2.0,1.0,3,2.0,1.0,Black or African American,Unknown,3,Simple Assault,3.0,Restaurant,Anti-Gay (Male),Individual,S,S
203662,673420,2019,IL0822400,Fairview Heights,,City,IL,Illinois,East North Central,Midwest,5,"Cities from 10,000 thru 24,999",30-OCT-19,2.0,2.0,0,,,Unknown,Unknown,4,Aggravated Assault,4.0,Residence/Home,Anti-Black or African American,Individual,S,S
203663,597179,2019,IL0840000,Sangamon,,County,IL,Illinois,East North Central,Midwest,9B,"MSA counties from 25,000 thru 99,999",08-MAY-19,1.0,0.0,1,1.0,0.0,Black or African American,Unknown,1,Simple Assault,1.0,Specialty Store,Anti-Other Race/Ethnicity/Ancestry,Individual,S,S
203664,643082,2019,IL0840200,Springfield,,City,IL,Illinois,East North Central,Midwest,2,"Cities from 100,000 thru 249,999",14-NOV-19,1.0,0.0,1,1.0,0.0,White,Unknown,1,Aggravated Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,S,S
203665,390928,2019,IL0920600,Hoopeston,,City,IL,Illinois,East North Central,Midwest,6,"Cities from 2,500 thru 9,999",21-FEB-19,2.0,0.0,0,,,Unknown,Unknown,2,Intimidation,2.0,Residence/Home,Anti-Black or African American,Individual,S,S
203666,643080,2019,IL0990200,Bolingbrook,,City,IL,Illinois,East North Central,Midwest,3,"Cities from 50,000 thru 99,999",27-APR-19,1.0,0.0,1,1.0,0.0,White,Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,"Anti-Lesbian, Gay, Bisexual, or Transgender (Mixed Group)",Individual,S,S
203667,643083,2019,IL0990200,Bolingbrook,,City,IL,Illinois,East North Central,Midwest,3,"Cities from 50,000 thru 99,999",30-DEC-19,2.0,0.0,1,1.0,0.0,White,Unknown,2,Simple Assault,2.0,Other/Unknown,"Anti-Lesbian, Gay, Bisexual, or Transgender (Mixed Group)",Individual,S,S
203668,390929,2019,IL0990700,Joliet,,City,IL,Illinois,East North Central,Midwest,2,"Cities from 100,000 thru 249,999",13-FEB-19,0.0,1.0,1,0.0,1.0,Black or African American,Unknown,1,Intimidation,1.0,Convenience Store,Anti-Gay (Male),Individual,S,S
203669,1259260,2019,IL1010400,Rockford,,City,IL,Illinois,East North Central,Midwest,2,"Cities from 100,000 thru 249,999",22-JUN-19,1.0,0.0,0,,,Unknown,Unknown,1,Simple Assault,1.0,Residence/Home,"Anti-Heterosexual;Anti-Lesbian, Gay, Bisexual, or Transgender (Mixed Group)",Individual,S,M
203670,1321059,2019,IL1010400,Rockford,,City,IL,Illinois,East North Central,Midwest,2,"Cities from 100,000 thru 249,999",03-AUG-19,1.0,0.0,1,1.0,0.0,White,Not Hispanic or Latino,1,Simple Assault,1.0,Residence/Home,Anti-Black or African American,Individual,S,S
203671,1321060,2019,IL1010400,Rockford,,City,IL,Illinois,East North Central,Midwest,2,"Cities from 100,000 thru 249,999",24-JAN-19,1.0,0.0,3,3.0,0.0,Black or African American,Unknown,1,Simple Assault,1.0,Residence/Home,Anti-Gay (Male),Individual,S,S
203672,473244,2019,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",16-MAY-19,1.0,0.0,1,1.0,0.0,Black or African American,Unknown,1,Aggravated Assault,1.0,Air/Bus/Train Terminal,Anti-White,Individual,S,S
203673,473246,2019,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",26-MAY-19,2.0,1.0,1,1.0,0.0,White,Unknown,3,Intimidation;Simple Assault,3.0,Restaurant,Anti-Black or African American,Individual,M,S
203674,473248,2019,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",14-MAY-19,2.0,0.0,5,,,Black or African American,Unknown,2,Simple Assault,2.0,Highway/Road/Alley/Street/Sidewalk,Anti-Gay (Male),Individual,S,S
203675,473249,2019,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",12-MAR-19,1.0,0.0,1,1.0,0.0,Unknown,Unknown,1,Intimidation,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Other Race/Ethnicity/Ancestry,Individual,S,S
203676,473250,2019,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",28-JAN-19,1.0,0.0,1,1.0,0.0,Black or African American,Unknown,1,Intimidation,1.0,Department/Discount Store,Anti-Transgender,Individual,S,S
203677,473251,2019,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",22-FEB-19,1.0,0.0,1,,,Unknown,Unknown,1,Intimidation,1.0,Church/Synagogue/Temple/Mosque,Anti-Jewish,Individual,S,S
203678,473252,2019,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",23-FEB-19,1.0,0.0,1,,,Unknown,Unknown,1,Intimidation,1.0,Church/Synagogue/Temple/Mosque,Anti-Jewish,Individual,S,S
203679,473253,2019,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",03-JAN-19,1.0,0.0,4,,,Unknown,Unknown,1,Aggravated Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Transgender,Individual,S,S
203680,473254,2019,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",10-FEB-19,0.0,1.0,2,0.0,2.0,White,Not Hispanic or Latino,1,Simple Assault,1.0,School-Elementary/Secondary,Anti-Transgender,Individual,S,S
203681,473255,2019,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",31-MAR-19,1.0,0.0,7,6.0,1.0,Black or African American,Unknown,2,Robbery;Simple Assault,1.0,Residence/Home,Anti-Hispanic or Latino,Individual,M,S
203682,483369,2019,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",19-MAY-19,,,1,,,Unknown,Unknown,1,Arson,,Church/Synagogue/Temple/Mosque,Anti-Jewish,Religious Organization,S,S
203683,504709,2019,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",07-MAY-19,1.0,0.0,0,,,Unknown,Unknown,1,Simple Assault,1.0,Other/Unknown,Anti-Black or African American,Individual,S,S
203684,504710,2019,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",15-MAY-19,2.0,0.0,5,,,Black or African American,Unknown,2,Simple Assault,2.0,Highway/Road/Alley/Street/Sidewalk,Anti-Gay (Male),Individual,S,S
203685,504711,2019,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",02-APR-19,1.0,0.0,2,,,Unknown,Unknown,1,Intimidation,1.0,Residence/Home,Anti-Gay (Male),Individual,S,S
203686,504712,2019,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",16-MAY-19,2.0,0.0,1,,,Black or African American,Unknown,2,Aggravated Assault;Intimidation,2.0,Air/Bus/Train Terminal,Anti-White,Individual,M,S
203687,504713,2019,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",30-JUN-19,1.0,0.0,1,,,Black or African American,Unknown,1,Aggravated Assault,1.0,Drug Store/Doctor's Office/Hospital,Anti-Gay (Male),Individual,S,S
203688,504714,2019,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",19-JUN-19,1.0,0.0,1,,,Black or African American,Unknown,1,Aggravated Assault,1.0,Residence/Home,Anti-Gay (Male),Individual,S,S
203689,504715,2019,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",26-MAY-19,0.0,1.0,0,,,Unknown,Unknown,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,S,S
203690,504716,2019,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",09-MAY-19,1.0,0.0,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,Anti-Jewish,Individual,S,S
203691,504717,2019,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",30-JUN-19,2.0,0.0,2,,,White,Unknown,2,Aggravated Assault;Simple Assault,2.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American;Anti-Gay (Male),Individual,M,M
203692,504718,2019,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",02-JUN-19,1.0,0.0,2,0.0,2.0,White,Hispanic or Latino,2,Aggravated Assault;Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Hispanic or Latino,Individual,M,S
203693,504719,2019,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",28-FEB-19,1.0,0.0,3,3.0,0.0,White,Hispanic or Latino,1,Simple Assault,1.0,Restaurant,Anti-Other Race/Ethnicity/Ancestry,Individual,S,S
203694,504720,2019,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",27-FEB-19,0.0,2.0,4,,,Black or African American,Unknown,2,Simple Assault,2.0,Highway/Road/Alley/Street/Sidewalk,Anti-Asian,Individual,S,S
203695,504721,2019,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",28-JAN-19,1.0,0.0,1,1.0,0.0,Black or African American,Unknown,1,Intimidation,1.0,Specialty Store,Anti-Transgender,Individual,S,S
203696,504722,2019,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",12-JAN-19,1.0,0.0,1,,,White,Hispanic or Latino,1,Aggravated Assault,1.0,Convenience Store,Anti-Black or African American,Individual,S,S
203697,504723,2019,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",24-FEB-19,1.0,0.0,1,1.0,0.0,White,Hispanic or Latino,1,Intimidation,1.0,Other/Unknown,Anti-Black or African American,Individual,S,S
203698,504724,2019,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",12-MAR-19,1.0,0.0,1,,,Unknown,Unknown,1,Intimidation,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Other Race/Ethnicity/Ancestry,Individual,S,S
203699,504806,2019,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",06-JUL-19,1.0,0.0,3,,,Black or African American,Unknown,1,Robbery,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-White,Individual,S,S
203700,504807,2019,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",22-JUL-19,1.0,1.0,3,,,Black or African American,Unknown,2,Simple Assault,2.0,Highway/Road/Alley/Street/Sidewalk,Anti-Gay (Male),Individual,S,S
203701,504808,2019,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",30-JUL-19,1.0,0.0,3,,,Black or African American,Unknown,1,Robbery,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Gay (Male),Individual,S,S
203702,504809,2019,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",23-JUL-19,5.0,0.0,1,1.0,0.0,Black or African American,Unknown,5,Intimidation;Simple Assault,5.0,Highway/Road/Alley/Street/Sidewalk,Anti-White,Individual,M,S
203703,504810,2019,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",23-JUL-19,1.0,0.0,4,3.0,1.0,Black or African American,Unknown,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Gay (Male),Individual,S,S
203704,539877,2019,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",09-JUL-19,1.0,0.0,1,1.0,0.0,Unknown,Unknown,1,Intimidation,1.0,Residence/Home,Anti-Transgender,Individual,S,S
203705,539878,2019,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",28-JUN-19,1.0,0.0,2,0.0,2.0,Unknown,Unknown,1,Simple Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Transgender,Individual,S,S
203706,539879,2019,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",26-JUN-19,1.0,0.0,1,1.0,0.0,White,Hispanic or Latino,1,Aggravated Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,S,S
203707,539880,2019,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",14-JUN-19,1.0,0.0,1,1.0,0.0,Black or African American,Unknown,1,Intimidation,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Gay (Male),Individual,S,S
203708,539975,2019,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",01-AUG-19,3.0,0.0,2,,,White,Not Hispanic or Latino,3,Destruction/Damage/Vandalism of Property,3.0,Residence/Home,Anti-Jewish,Individual,S,S
203709,539976,2019,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",10-AUG-19,6.0,0.0,20,0.0,20.0,Black or African American,Unknown,6,Aggravated Assault;Intimidation;Robbery,6.0,Air/Bus/Train Terminal,Anti-Gay (Male),Individual,M,S
203710,539977,2019,ILCPD0000,Chicago,,City,IL,Illinois,East North Central,Midwest,1A,"Cities 1,000,000 or over",19-AUG-19,2.0,0.0,1,1.0,0.0,White,Hispanic or Latino,2,Aggravated Assault,2.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,S,S
212200,917269,2020,IL0010300,Quincy,,City,IL,Illinois,East North Central,Midwest,4,"Cities from 25,000 thru 49,999",13-JUN-20,0.0,4.0,1,1.0,0.0,White,Unknown,4,Aggravated Assault,4.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,S,S
212201,918580,2020,IL0140300,Carlyle,,City,IL,Illinois,East North Central,Midwest,6,"Cities from 2,500 thru 9,999",23-MAY-20,1.0,0.0,1,1.0,0.0,White,Unknown,2,Intimidation;Simple Assault,1.0,Parking/Drop Lot/Garage,Anti-Black or African American,Individual,M,S
